U(kt) FSum N PF(DU) F GSum N PG(DU) G G-F Widom 
3.00054 44 171500 0.00025656 -9.76842 49 256000 0.000191406 -7.06084 2.70758 2.82039 
3.50063 54 171500 0.000314869 -9.81367 44 256000 0.000171875 -6.91843 2.89524 2.82039 
4.00072 49 171500 0.000285714 -10.1609 17 256000 6.64063e-05 -7.61936 2.54152 2.82039 
4.50081 49 171500 0.000285714 -10.4109 11 256000 4.29687e-05 -7.80463 2.60629 2.82039 
5.0009 62 171500 0.000361516 -10.4257 12 256000 4.6875e-05 -7.46758 2.95808 2.82039 
5.50099 53 171500 0.000309038 -10.8325 7 256000 2.73438e-05 -7.75653 3.07601 2.82039 
6.00108 54 171500 0.000314869 -11.0639 3 256000 1.17188e-05 -8.35378 2.71011 2.82039 
6.50117 58 171500 0.000338192 -11.2425 0 256000 2.22507e-308 -705.146 -693.903 2.82039 
7.00126 50 171500 0.000291545 -11.6409 1 256000 3.90625e-06 -8.9523 2.68864 2.82039 
7.50135 47 171500 0.000274052 -11.9529 0 256000 2.22507e-308 -704.646 -692.693 2.82039 
8.00144 59 171500 0.000344023 -11.9755 1 256000 3.90625e-06 -8.45221 3.52331 2.82039 
8.50153 62 171500 0.000361516 -12.176 1 256000 3.90625e-06 -8.20217 3.9738 2.82039 
9.00162 59 171500 0.000344023 -12.4756 1 256000 3.90625e-06 -7.95212 4.52349 2.82039 
9.50171 41 171500 0.000239067 -13.0896 0 256000 2.22507e-308 -703.646 -690.556 2.82039 
10.0018 49 171500 0.000285714 -13.1614 0 256000 2.22507e-308 -703.396 -690.234 2.82039 
10.5019 61 171500 0.000355685 -13.1924 0 256000 2.22507e-308 -703.145 -689.953 2.82039 
11.002 51 171500 0.000297376 -13.6215 0 256000 2.22507e-308 -702.895 -689.274 2.82039 
11.5021 63 171500 0.000367347 -13.6602 0 256000 2.22507e-308 -702.645 -688.985 2.82039 
12.0022 61 171500 0.000355685 -13.9425 0 256000 2.22507e-308 -702.395 -688.453 2.82039 
12.5023 50 171500 0.000291545 -14.3914 0 256000 2.22507e-308 -702.145 -687.754 2.82039 
13.0023 67 171500 0.000390671 -14.3488 0 256000 2.22507e-308 -701.895 -687.546 2.82039 
13.5024 49 171500 0.000285714 -14.9117 0 256000 2.22507e-308 -701.645 -686.733 2.82039 
14.0025 76 171500 0.000443149 -14.7229 0 256000 2.22507e-308 -701.395 -686.672 2.82039 
14.5026 68 171500 0.000396501 -15.0841 0 256000 2.22507e-308 -701.145 -686.061 2.82039 
15.0027 56 171500 0.000326531 -15.5283 0 256000 2.22507e-308 -700.895 -685.367 2.82039 
15.5028 65 171500 0.000379009 -15.6293 0 256000 2.22507e-308 -700.645 -685.016 2.82039 
16.0029 60 171500 0.000349854 -15.9594 0 256000 2.22507e-308 -700.395 -684.436 2.82039 
16.503 80 171500 0.000466472 -15.9218 0 256000 2.22507e-308 -700.145 -684.223 2.82039 
17.0031 58 171500 0.000338192 -16.4934 0 256000 2.22507e-308 -699.895 -683.401 2.82039 
17.5032 72 171500 0.000419825 -16.5272 0 256000 2.22507e-308 -699.645 -683.118 2.82039 
18.0032 60 171500 0.000349854 -16.9596 0 256000 2.22507e-308 -699.395 -682.435 2.82039 
18.5033 62 171500 0.000361516 -17.1769 0 256000 2.22507e-308 -699.145 -681.968 2.82039 
19.0034 68 171500 0.000396501 -17.3345 0 256000 2.22507e-308 -698.895 -681.56 2.82039 
19.5035 63 171500 0.000367347 -17.661 0 256000 2.22507e-308 -698.645 -680.984 2.82039 
20.0036 71 171500 0.000413994 -17.7915 0 256000 2.22507e-308 -698.395 -680.603 2.82039 
20.5037 59 171500 0.000344023 -18.2266 0 256000 2.22507e-308 -698.145 -679.918 2.82039 
21.0038 62 171500 0.000361516 -18.4271 0 256000 2.22507e-308 -697.895 -679.467 2.82039 
21.5039 58 171500 0.000338192 -18.7438 0 256000 2.22507e-308 -697.644 -678.901 2.82039 
22.004 73 171500 0.000425656 -18.7639 0 256000 2.22507e-308 -697.394 -678.631 2.82039 
22.5041 66 171500 0.00038484 -19.1147 0 256000 2.22507e-308 -697.144 -678.03 2.82039 
23.0041 61 171500 0.000355685 -19.4435 0 256000 2.22507e-308 -696.894 -677.451 2.82039 
23.5042 62 171500 0.000361516 -19.6773 0 256000 2.22507e-308 -696.644 -676.967 2.82039 
24.0043 61 171500 0.000355685 -19.9436 0 256000 2.22507e-308 -696.394 -676.451 2.82039 
24.5044 64 171500 0.000373178 -20.1457 0 256000 2.22507e-308 -696.144 -675.999 2.82039 
25.0045 59 171500 0.000344023 -20.4771 0 256000 2.22507e-308 -695.894 -675.417 2.82039 
25.5046 50 171500 0.000291545 -20.8926 0 256000 2.22507e-308 -695.644 -674.752 2.82039 
26.0047 49 171500 0.000285714 -21.1629 0 256000 2.22507e-308 -695.394 -674.231 2.82039 
26.5048 76 171500 0.000443149 -20.974 0 256000 2.22507e-308 -695.144 -674.17 2.82039 
27.0049 63 171500 0.000367347 -21.4116 0 256000 2.22507e-308 -694.894 -673.482 2.82039 
27.505 50 171500 0.000291545 -21.8928 0 256000 2.22507e-308 -694.644 -672.751 2.82039 
28.005 77 171500 0.00044898 -21.7111 0 256000 2.22507e-308 -694.394 -672.683 2.82039 
28.5051 62 171500 0.000361516 -22.1778 0 256000 2.22507e-308 -694.144 -671.966 2.82039 
29.0052 71 171500 0.000413994 -22.2923 0 256000 2.22507e-308 -693.894 -671.602 2.82039 
29.5053 64 171500 0.000373178 -22.6461 0 256000 2.22507e-308 -693.644 -670.998 2.82039 
30.0054 64 171500 0.000373178 -22.8962 0 256000 2.22507e-308 -693.394 -670.498 2.82039 
30.5055 50 171500 0.000291545 -23.3931 0 256000 2.22507e-308 -693.144 -669.751 2.82039 
31.0056 66 171500 0.00038484 -23.3655 0 256000 2.22507e-308 -692.894 -669.528 2.82039 
31.5057 62 171500 0.000361516 -23.678 0 256000 2.22507e-308 -692.644 -668.966 2.82039 
32.0058 64 171500 0.000373178 -23.8963 0 256000 2.22507e-308 -692.394 -668.497 2.82039 
32.5059 62 171500 0.000361516 -24.1781 0 256000 2.22507e-308 -692.143 -667.965 2.82039 
33.0059 43 171500 0.000250729 -24.7941 0 256000 2.22507e-308 -691.893 -667.099 2.82039 
33.506 64 171500 0.000373178 -24.6465 0 256000 2.22507e-308 -691.643 -666.997 2.82039 
34.0061 53 171500 0.000309038 -25.0851 0 256000 2.22507e-308 -691.393 -666.308 2.82039 
34.5062 62 171500 0.000361516 -25.1783 0 256000 2.22507e-308 -691.143 -665.965 2.82039 
35.0063 78 171500 0.00045481 -25.1988 0 256000 2.22507e-308 -690.893 -665.694 2.82039 
35.5064 67 171500 0.000390671 -25.6008 0 256000 2.22507e-308 -690.643 -665.042 2.82039 
36.0065 64 171500 0.000373178 -25.8967 0 256000 2.22507e-308 -690.393 -664.496 2.82039 
36.5066 53 171500 0.000309038 -26.3353 0 256000 2.22507e-308 -690.143 -663.808 2.82039 
37.0067 49 171500 0.000285714 -26.6638 0 256000 2.22507e-308 -689.893 -663.229 2.82039 
37.5068 44 171500 0.00025656 -27.0215 0 256000 2.22507e-308 -689.643 -662.622 2.82039 
38.0068 61 171500 0.000355685 -26.9449 0 256000 2.22507e-308 -689.393 -662.448 2.82039 
38.5069 62 171500 0.000361516 -27.1787 0 256000 2.22507e-308 -689.143 -661.964 2.82039 
39.007 60 171500 0.000349854 -27.4615 0 256000 2.22507e-308 -688.893 -661.431 2.82039 
39.5071 48 171500 0.000279883 -27.9347 0 256000 2.22507e-308 -688.643 -660.708 2.82039 
40.0072 60 171500 0.000349854 -27.9616 0 256000 2.22507e-308 -688.393 -660.431 2.82039 
40.5073 58 171500 0.000338192 -28.2455 0 256000 2.22507e-308 -688.143 -659.897 2.82039 
41.0074 48 171500 0.000279883 -28.6848 0 256000 2.22507e-308 -687.893 -659.208 2.82039 
41.5075 55 171500 0.0003207 -28.7987 0 256000 2.22507e-308 -687.643 -658.844 2.82039 
42.0076 68 171500 0.000396501 -28.8366 0 256000 2.22507e-308 -687.393 -658.556 2.82039 
42.5077 52 171500 0.000303207 -29.3549 0 256000 2.22507e-308 -687.143 -657.788 2.82039 
43.0077 44 171500 0.00025656 -29.772 0 256000 2.22507e-308 -686.893 -657.121 2.82039 
43.5078 57 171500 0.000332362 -29.7632 0 256000 2.22507e-308 -686.643 -656.879 2.82039 
44.0079 68 171500 0.000396501 -29.8368 0 256000 2.22507e-308 -686.392 -656.556 2.82039 
44.508 59 171500 0.000344023 -30.2288 0 256000 2.22507e-308 -686.142 -655.914 2.82039 
45.0081 68 171500 0.000396501 -30.3369 0 256000 2.22507e-308 -685.892 -655.555 2.82039 
45.5082 60 171500 0.000349854 -30.7121 0 256000 2.22507e-308 -685.642 -654.93 2.82039 
46.0083 61 171500 0.000355685 -30.9456 0 256000 2.22507e-308 -685.392 -654.447 2.82039 
46.5084 61 171500 0.000355685 -31.1957 0 256000 2.22507e-308 -685.142 -653.947 2.82039 
47.0085 61 171500 0.000355685 -31.4457 0 256000 2.22507e-308 -684.892 -653.446 2.82039 
47.5086 54 171500 0.000314869 -31.8176 0 256000 2.22507e-308 -684.642 -652.825 2.82039 
48.0086 52 171500 0.000303207 -32.1054 0 256000 2.22507e-308 -684.392 -652.287 2.82039 
48.5087 57 171500 0.000332362 -32.2637 0 256000 2.22507e-308 -684.142 -651.878 2.82039 
49.0088 76 171500 0.000443149 -32.226 0 256000 2.22507e-308 -683.892 -651.666 2.82039 
49.5089 65 171500 0.000379009 -32.6324 0 256000 2.22507e-308 -683.642 -651.01 2.82039 
