             64
   4.5000000000   4.5000000000   4.5000000000
   1.9822903687  -2.9896928494   1.8437152269  -0.1895685134   1.1037567183   0.8386956470
   1.9399840137  -3.0974787834   2.9515817652  -1.1771491918   0.4260520169   1.2833713602
   1.3784272242  -2.9458810251   3.9159716713   1.7254862210  -0.5250740709  -1.1101283259
   0.6028249422  -2.3772126177   3.3303894626  -0.9399506235   1.3114571099  -0.5632881868
  -0.1069315020  -1.5109281391   3.1636986966  -1.2067107914  -0.1127727624   1.2086832245
  -0.1504007336  -1.0098434890   2.1583113237   0.2898965960  -0.4094263448  -1.3970484249
   0.2417951959  -2.0695903219   2.2011471954  -0.2004131879   0.7580093602   0.1866083736
  -0.6913709918  -2.6841279744   2.3253178506  -0.1190995262   1.6264439429  -1.0174469395
  -0.7061440734  -1.8002551621   1.6631319786  -0.0225384729   1.3953893576  -0.1521389069
  -1.2580975266  -0.8373368138   1.7998576463  -2.4457642871  -0.8920291668  -0.2583852097
  -1.3854418250  -0.1028687838   0.9619036074  -0.2973246525  -1.5975386822  -0.1886734036
  -2.3453831126  -0.5324403262   1.3449272489   0.6803199362  -0.9705846871  -0.5408378458
  -3.3693358683  -0.8953914260   1.0986532154  -0.3281844224  -1.3916441178   1.4543770189
  -4.4003632329  -1.3043915262   0.8990281915  -0.8064935995   1.5176583416  -0.9299291306
  -5.5157090429  -1.2930436130   0.8098138969  -0.9674951353  -0.2191068711   0.9678632741
  -5.4531645953  -1.2932600593  -0.3166193183   0.5658119671  -0.4347636538   0.7210077621
