U(kt) FSum N PF(DU) F GSum N PG(DU) G G-F Widom 
21.5039 0 108000 2.22507e-308 -719.148 0 256000 2.22507e-308 -697.644 21.5039 43.4543 
22.004 0 108000 2.22507e-308 -719.398 0 256000 2.22507e-308 -697.394 22.004 43.4543 
22.5041 0 108000 2.22507e-308 -719.648 0 256000 2.22507e-308 -697.144 22.5041 43.4543 
23.0041 0 108000 2.22507e-308 -719.898 0 256000 2.22507e-308 -696.894 23.0041 43.4543 
23.5042 0 108000 2.22507e-308 -720.149 0 256000 2.22507e-308 -696.644 23.5042 43.4543 
24.0043 0 108000 2.22507e-308 -720.399 0 256000 2.22507e-308 -696.394 24.0043 43.4543 
24.5044 0 108000 2.22507e-308 -720.649 0 256000 2.22507e-308 -696.144 24.5044 43.4543 
25.0045 0 108000 2.22507e-308 -720.899 0 256000 2.22507e-308 -695.894 25.0045 43.4543 
25.5046 0 108000 2.22507e-308 -721.149 0 256000 2.22507e-308 -695.644 25.5046 43.4543 
26.0047 0 108000 2.22507e-308 -721.399 0 256000 2.22507e-308 -695.394 26.0047 43.4543 
26.5048 0 108000 2.22507e-308 -721.649 0 256000 2.22507e-308 -695.144 26.5048 43.4543 
27.0049 0 108000 2.22507e-308 -721.899 0 256000 2.22507e-308 -694.894 27.0049 43.4543 
27.505 0 108000 2.22507e-308 -722.149 0 256000 2.22507e-308 -694.644 27.505 43.4543 
28.005 0 108000 2.22507e-308 -722.399 0 256000 2.22507e-308 -694.394 28.005 43.4543 
28.5051 0 108000 2.22507e-308 -722.649 0 256000 2.22507e-308 -694.144 28.5051 43.4543 
29.0052 0 108000 2.22507e-308 -722.899 0 256000 2.22507e-308 -693.894 29.0052 43.4543 
29.5053 0 108000 2.22507e-308 -723.149 0 256000 2.22507e-308 -693.644 29.5053 43.4543 
30.0054 0 108000 2.22507e-308 -723.399 0 256000 2.22507e-308 -693.394 30.0054 43.4543 
30.5055 0 108000 2.22507e-308 -723.649 0 256000 2.22507e-308 -693.144 30.5055 43.4543 
31.0056 0 108000 2.22507e-308 -723.899 0 256000 2.22507e-308 -692.894 31.0056 43.4543 
31.5057 0 108000 2.22507e-308 -724.149 0 256000 2.22507e-308 -692.644 31.5057 43.4543 
32.0058 1 108000 9.25926e-06 -27.5928 0 256000 2.22507e-308 -692.394 -664.801 43.4543 
32.5059 0 108000 2.22507e-308 -724.649 0 256000 2.22507e-308 -692.143 32.5059 43.4543 
33.0059 0 108000 2.22507e-308 -724.899 0 256000 2.22507e-308 -691.893 33.0059 43.4543 
33.506 0 108000 2.22507e-308 -725.149 0 256000 2.22507e-308 -691.643 33.506 43.4543 
34.0061 0 108000 2.22507e-308 -725.399 0 256000 2.22507e-308 -691.393 34.0061 43.4543 
34.5062 0 108000 2.22507e-308 -725.65 0 256000 2.22507e-308 -691.143 34.5062 43.4543 
35.0063 0 108000 2.22507e-308 -725.9 0 256000 2.22507e-308 -690.893 35.0063 43.4543 
35.5064 0 108000 2.22507e-308 -726.15 0 256000 2.22507e-308 -690.643 35.5064 43.4543 
36.0065 0 108000 2.22507e-308 -726.4 0 256000 2.22507e-308 -690.393 36.0065 43.4543 
36.5066 0 108000 2.22507e-308 -726.65 0 256000 2.22507e-308 -690.143 36.5066 43.4543 
37.0067 0 108000 2.22507e-308 -726.9 0 256000 2.22507e-308 -689.893 37.0067 43.4543 
37.5068 0 108000 2.22507e-308 -727.15 0 256000 2.22507e-308 -689.643 37.5068 43.4543 
38.0068 0 108000 2.22507e-308 -727.4 0 256000 2.22507e-308 -689.393 38.0068 43.4543 
38.5069 0 108000 2.22507e-308 -727.65 0 256000 2.22507e-308 -689.143 38.5069 43.4543 
39.007 0 108000 2.22507e-308 -727.9 0 256000 2.22507e-308 -688.893 39.007 43.4543 
39.5071 0 108000 2.22507e-308 -728.15 0 256000 2.22507e-308 -688.643 39.5071 43.4543 
40.0072 0 108000 2.22507e-308 -728.4 0 256000 2.22507e-308 -688.393 40.0072 43.4543 
40.5073 0 108000 2.22507e-308 -728.65 0 256000 2.22507e-308 -688.143 40.5073 43.4543 
41.0074 0 108000 2.22507e-308 -728.9 0 256000 2.22507e-308 -687.893 41.0074 43.4543 
41.5075 0 108000 2.22507e-308 -729.15 0 256000 2.22507e-308 -687.643 41.5075 43.4543 
42.0076 0 108000 2.22507e-308 -729.4 0 256000 2.22507e-308 -687.393 42.0076 43.4543 
42.5077 0 108000 2.22507e-308 -729.65 0 256000 2.22507e-308 -687.143 42.5077 43.4543 
43.0077 0 108000 2.22507e-308 -729.9 0 256000 2.22507e-308 -686.893 43.0077 43.4543 
43.5078 0 108000 2.22507e-308 -730.15 0 256000 2.22507e-308 -686.643 43.5078 43.4543 
44.0079 0 108000 2.22507e-308 -730.4 0 256000 2.22507e-308 -686.392 44.0079 43.4543 
44.508 0 108000 2.22507e-308 -730.65 0 256000 2.22507e-308 -686.142 44.508 43.4543 
45.0081 0 108000 2.22507e-308 -730.9 0 256000 2.22507e-308 -685.892 45.0081 43.4543 
45.5082 0 108000 2.22507e-308 -731.151 0 256000 2.22507e-308 -685.642 45.5082 43.4543 
46.0083 0 108000 2.22507e-308 -731.401 0 256000 2.22507e-308 -685.392 46.0083 43.4543 
46.5084 0 108000 2.22507e-308 -731.651 0 256000 2.22507e-308 -685.142 46.5084 43.4543 
47.0085 0 108000 2.22507e-308 -731.901 0 256000 2.22507e-308 -684.892 47.0085 43.4543 
47.5086 0 108000 2.22507e-308 -732.151 0 256000 2.22507e-308 -684.642 47.5086 43.4543 
48.0086 0 108000 2.22507e-308 -732.401 0 256000 2.22507e-308 -684.392 48.0086 43.4543 
48.5087 0 108000 2.22507e-308 -732.651 0 256000 2.22507e-308 -684.142 48.5087 43.4543 
49.0088 1 108000 9.25926e-06 -36.0943 0 256000 2.22507e-308 -683.892 -647.798 43.4543 
49.5089 0 108000 2.22507e-308 -733.151 0 256000 2.22507e-308 -683.642 49.5089 43.4543 
