            273
     7.63690038     7.63690038     7.63690038
  -2.9216189750  -0.9748018334   0.5885940576
  -2.1607919993   2.7491585705   0.0793110960
   0.7308865124  -3.3307005271   2.1995374178
   1.7247797906   1.5450024235  -3.0689176440
  -1.7867835095  -3.7471343317  -0.2053916741
   2.4747217904  -3.5568339472  -1.0151449159
   2.9363554165   3.5124156510  -3.4439632207
  -2.7787258396  -3.6695304070  -2.6364421623
   2.3819710876  -0.7637829349   3.3547653794
  -3.1562558032  -0.9063951357  -1.9811337382
  -0.5340138337  -1.2683944044   3.4316168366
   3.5550574165   1.5259028060  -2.2453956537
   2.9040549141   0.5157389303   1.0838214500
   1.1705765227   1.6461333669   1.5774543130
   2.7204756989   0.2712378529   3.2421583194
  -0.7544240922  -2.8597034624   2.9695679713
   3.2024447248  -0.4972174954  -2.5179717216
   1.8855447636  -2.6435155887  -2.0824639812
   1.9086808440   0.5082489834  -3.5598402729
  -2.5287218526  -0.4236604671   2.9873431995
  -0.2488101637   2.0291422964  -2.8028086921
  -0.7218118669   0.7962482055   0.1610229824
   3.3510288123   0.8628815663  -0.0255834363
   1.3711631767   2.8711368099   1.0678282581
   2.6806818705  -0.1601865651  -3.3900257983
   1.3154785866   2.1014440650   0.2956305335
   3.3585699438  -2.6194398575   0.9177141290
   0.5284100214  -0.2363204886   1.7266710027
  -0.5866978240  -3.6724904869   2.3490668111
  -1.9012236655   2.3971995095  -2.2829421825
   3.5416489198   2.9064790662  -0.9214530979
   0.9205848326  -2.1329177085  -1.2746328851
   2.2905696847   2.3692599267  -3.3575894116
  -2.0844536739  -1.7387906026  -3.0812167426
  -2.5606579261   0.0561785128   1.7656367907
  -0.6083112895   0.1896315973   1.5985110943
  -2.4420855736  -2.6237947615   0.5156501360
  -3.1533381997   0.5272306082  -0.1558201146
  -1.8573758501   1.1294710077  -0.5849359991
  -3.6461120412   0.9994225663   1.0443936806
  -2.9168296293  -3.4246524047   2.5432471728
  -3.7627368756  -3.1726426551  -2.9683207144
   2.3670679596  -1.5638186156   0.2672165995
   3.5114449805  -0.4672684384   2.7989460798
  -1.7617002024   0.4962990256   2.3998377663
   2.8269240075   2.6578638971  -1.7239485264
  -1.0268737540  -0.3720360955   0.7411286715
  -1.9837942708  -0.5914422543  -2.0749620964
   2.3682638786   0.0081451237   2.2743787842
   3.7603845443   3.7959280341   2.0247354380
   1.3803944327  -0.7363568345  -3.7756982208
   1.3296584062  -1.4079751319  -0.0863867664
  -1.5690621222   2.8538638331  -1.0753140099
  -1.9073741181   1.3596585920  -1.7601715154
  -0.1593046058   2.5118213595   2.7617113920
  -2.1408364177   1.3968913294   1.7864764518
   3.1890811934   1.6409408445  -0.8441758109
   0.7740133514  -1.3987807698   3.1093476467
  -1.6628010150   3.4416077440  -2.1924762154
  -1.9075494563  -3.0262231785  -2.4049164933
  -0.9804576947  -2.5784674066  -1.3615742420
   0.4817525941  -0.4452540137  -2.2921804352
   0.2166844767   2.6975089589   0.8483297424
   1.5727410110   0.9272294176  -1.3825771316
   3.4653546554  -1.4439407767   1.4019395206
  -3.0748849271  -0.8744088210   2.2350702985
   0.5293250070   3.3419127233   1.7677464694
  -3.4938509966  -3.7995623108  -1.7060058693
  -0.7416543645   2.3983559812   1.3030924320
  -0.5529087920  -3.6631203224   0.8092357278
   3.1491023493  -3.0759646610   3.6648409641
   1.8297328317   2.6992533319   3.1658732975
   3.1450995240  -0.8290060528  -0.3328923404
   2.1602538674  -3.6363850058   0.6302974381
   2.4228343371   3.4073436408   3.3257794363
  -0.9648951856   2.8341996978  -2.9183345831
   1.7359130490  -3.2244244269  -2.8802488051
   0.2900789876   2.9571119544  -2.5598314804
   1.7692162188  -3.3854558262   2.6026687332
   0.3054155842   2.1343021850   1.7169032615
   2.5450464198  -3.0181631198  -0.0398832052
   2.6851602473   0.1630839210  -0.7568913450
  -2.6008531271  -2.7216762745  -3.5630920942
   1.7826764592   2.3202539532  -1.8703333565
   0.5098413048   0.8092174887  -1.2701551268
   2.6947103802   3.2450772034   1.9941390473
   1.0570576726   0.8339410732   0.5095489637
   2.7442701642  -3.1774247271  -2.9077431048
   1.1467494195  -2.3999859503   3.3855081249
   0.6953489826  -3.3325339326  -0.4532435442
   2.1946471152   2.5013601958   0.6148714529
   1.8642370152  -2.2538393623  -0.8082102441
  -0.4050523949  -0.2298573777   3.2678873696
  -0.6773814179   1.8527101404   2.2034521721
   0.0710554576  -1.5460704182  -1.8105360825
  -2.8683454714   1.7757678198  -2.0636216042
   0.3740426207   3.5244246425   2.8817919659
   2.5823835073  -1.5117873162  -1.9228919425
   3.6895403766   1.9597244869  -3.4678192757
   3.7983892425   0.7056848832  -1.0258167383
  -1.2160396812   0.2498428260  -1.2479261713
  -1.3715315502   3.3147091045   1.8963765846
  -1.4889750493  -0.1515829378   3.5809911406
   1.9106317375   3.6655756613  -1.7773638492
  -1.3165137106  -0.4986240882   2.5655321759
  -2.4244741484  -1.7915851925  -0.3857987402
   3.2102931744  -2.2340672274  -3.0455494808
   1.1683791722   1.8678929974  -1.0590499154
  -2.3033405970  -2.7264527656   2.9259873790
  -0.0823183548  -1.2944059915  -2.9849307049
  -3.3264016567  -3.1952363810   0.8900704482
   3.6135903556   3.6827589766   3.0689937345
   3.0450361514  -3.7598565714   1.1071613543
  -3.5663147733   1.8699541041   0.2306718238
   0.3751841207   0.8099237402   1.3397259424
   2.7765913178  -1.3230169127   2.4273445922
   3.0254116677   2.3596098092   2.6272529990
   3.6937918218  -1.6831133706   0.1904582575
  -3.6847139872   0.9251144901  -3.4446121616
  -1.2997677301  -1.8750131388   2.3195018247
  -3.5301265620   0.4478594312   2.7300090245
   0.4463583519   1.0862520504  -3.0416391529
   0.9549827896  -3.5690720331   1.1837030624
   1.8555333308  -0.5046661985  -2.7469770216
   3.0150837004   3.7119279658  -2.1128514732
  -3.7951373863  -1.2219147528   3.7129709014
  -0.7358041144  -2.4246748073   0.2709528540
   1.7752833553  -0.9445078977   2.5215143411
   1.7445424000   0.4593885995   1.6260936352
   1.8590982709   1.3769742618   0.8366574946
  -0.0412264818  -0.1151695178   0.3466475893
  -1.7159688869   2.1548600675   1.3215983552
   3.1873687152   0.6772470369   2.4151576416
   2.8273854073  -3.2428184966   2.6839427837
  -0.8656842569   3.7318692089  -3.4153823695
   2.3062712511   0.4342985226   0.1665017616
  -2.5064280399  -2.8677449903   1.6944812101
   1.7386682807  -2.9795038495   1.6585551077
  -1.8236358382   3.6701777453   2.7727085133
   1.1844580456  -2.3372722011   1.0977839151
  -0.4182363605   3.8045837739  -0.8437743051
  -3.2631521147   2.8018401049  -0.1553735803
  -0.6883101459  -3.0600638895  -2.6857658749
   2.7399173132  -0.4249381526   0.7282244635
  -3.5370116227   2.7825105568   2.5523727196
  -2.2435044312  -2.1641785259  -1.4858086787
   3.5515114239  -3.4442299424  -0.7188472450
  -1.1221846078   1.0737165313  -2.2513323152
  -0.9682553958   3.0062644982   0.4258365418
  -1.8722002846   3.6579082992  -3.1662040236
   3.1010671848  -0.2872064795   1.7063275238
   1.1416674231  -0.0110925727   3.1823296542
  -0.7951690070   2.4148722340   3.6877797026
  -3.2542951070   1.8878233702   3.1510034402
   1.0178510052   2.2611935066   2.5105891266
   2.6386275027  -1.5577788824  -0.9271044053
  -0.1562583353  -3.0277580594   1.6492742079
