            271
     5.00000000     5.00000000    15.00000000
     2.40424339    -0.11522502    -6.71820770
    -1.75875629     1.62872878    -3.10447796
    -0.69065086    -1.50372648    -0.41093315
     1.39882415    -0.30986638     0.39972577
     2.34394803     0.91280081    -4.75869567
    -0.16728110     1.87569802     1.86411452
     0.04409053    -0.10649935     3.28379936
    -0.90971452     0.55081086     3.27286161
     1.83602485     1.38666113     0.45123149
     0.07295252     0.50945902     5.46356878
    -1.21031052    -1.18460190    -2.97303155
     0.06552337    -1.51244705     1.73560705
     1.13754611     1.90248668     1.38951664
    -1.73251215     2.07278340    -4.70067357
    -1.43668071     1.08551185     6.85746405
     2.20537169     1.74124602    -0.51414243
     1.04176041     1.30781426    -3.80591770
     0.66459932    -0.99184560     1.05778783
    -0.15136882    -1.31153162    -3.56437035
    -0.92786270     1.83549259    -7.38656644
    -1.24511738     0.27388280     6.05478670
    -1.49258347     1.39421561     3.19662843
    -2.00019080     2.09556155    -5.64712399
     0.09355488    -2.18901368     2.49712955
    -1.29564222     1.17337382    -5.12696957
    -2.34206853     2.21505331     3.01443150
    -1.30363529     0.89477340    -2.48922754
     2.47097371    -1.05856395     0.00706576
    -0.52473725    -0.22391019    -3.41214459
    -1.61176329     2.09087597     2.18399307
     1.01668203    -1.26609931     3.15187492
     1.71802655    -0.26998008     2.37972145
    -0.70814248    -2.03441152    -7.37466870
     2.41093600     2.24833396     1.06638856
     2.49815720    -1.61621625     4.60596130
    -0.81507180    -0.12361239    -5.37211586
    -0.01932438     1.49766731     6.80163582
     1.49501514     1.13128205    -1.45158440
    -1.96959169     1.83304480     7.45170413
     0.96323837    -0.14160818    -0.69786063
     0.39167709    -1.65288621    -7.11497368
     1.80834398     1.94872073    -4.97454786
     0.87949117     1.97018634     6.52839754
     1.44028717    -1.33116259    -0.04037021
     0.28424615    -0.19486013    -2.61997340
    -2.35660843    -0.97599766    -2.08389820
     0.98328279    -1.96022952     7.04723216
    -0.23189957    -1.33104580     0.71894152
     2.07592893    -0.49809061    -4.30374392
     0.08387317     1.46352643    -6.08326960
    -0.75334505     0.24560816    -1.69470009
     0.03070809     1.14424047     4.37113641
    -0.37007289     0.13565341     1.42418732
     1.78496931    -0.88116203     4.93765813
     1.82438796     1.60610868    -5.92964981
     0.64390605    -0.02466056     7.30789612
    -2.35178248    -0.62939305    -3.08079319
     0.45466614     0.31930582    -4.85339989
     1.23541382     1.99060649     4.31448100
     2.22774282    -1.84320271    -0.66319025
    -2.02431369     2.29669925    -1.06668887
    -0.05996376    -1.11877106     6.55524080
    -2.12381850     0.35802077     2.30002966
    -0.31799611     0.92822578    -5.12819072
     1.48646420    -1.85496550     5.45898502
    -0.79865303     2.27970501    -5.29401758
    -2.44182149    -1.19870993    -6.34084712
    -2.22038393     2.31197693     0.09691145
    -0.92021660    -0.41300667     3.71272045
    -1.50869230    -0.37374605    -6.97599467
     0.52654276    -2.38274349     0.87988162
     0.73851674    -1.26260917    -6.14920178
     1.35486547    -2.07567016    -3.18596850
     0.86824703     1.92910894    -2.17836065
     0.33796151     0.45446359     2.32277696
    -0.90769998     2.03914715    -2.35200216
     2.05587838    -2.23583996    -4.04038498
     1.12898201    -1.13869761     6.31357940
     0.27480637    -2.00584124    -0.45572373
    -0.89405050     1.85372515     6.46973220
     1.55921453    -0.65547850    -6.12123087
     0.97156176     2.17769837    -7.39395480
    -0.48737053    -1.87783435    -2.42488871
     0.17640722     1.46729491    -1.52187000
     2.40270941     2.30047604    -2.83640636
    -2.09411674    -1.87881607     3.61930765
    -1.93552728    -0.39519018    -4.64750895
    -1.31344273    -0.86729132    -1.51797413
    -0.52408247    -1.68252569     5.32448641
    -0.83677307    -2.46570772    -0.92485461
     0.01578650     2.34500007    -6.80267001
     0.53476633    -0.09292227     6.23936589
    -0.30127089     0.82641456    -2.74327592
     1.72829882     1.38571488    -2.68694227
    -0.28906657     0.19203107    -7.05709318
    -2.22125559     1.01466364     0.10919477
    -1.47407677    -0.76653278    -5.81158977
     2.36578015    -0.02512230     0.34781236
     1.84988196     1.62690649    -7.17966313
     0.30275948    -0.51394811    -5.55311252
     0.46953831     0.09746321     0.62385580
     0.68785952     0.21165603    -1.75930798
    -1.44953204    -1.06739905     0.46326411
     1.74872583     0.48831585     6.64108907
    -2.23916726    -1.50965326    -4.03533070
     0.10450640     1.26743292    -7.18526355
    -2.16427438    -1.60413747    -2.99531361
     1.51323027     0.36551410    -7.00681936
    -0.84306796    -2.42567305     0.31315289
     0.84096085     1.44257122    -5.03638151
    -1.19040162     0.39700295     2.09830732
    -0.65486719    -1.47990748    -6.08838063
     0.55238983    -0.22551902    -6.64622027
    -1.19107725    -2.29890875    -3.21219772
     0.66548221     0.83924657     3.61760727
    -0.88966399     2.27578301     5.34922458
     0.81791946    -1.98949493     3.95335705
    -1.58614718     1.75235911     0.94106195
    -0.20925552    -0.53604189    -4.30553120
     1.82973361     1.64982260     6.80169348
     0.99378814     0.51634187    -5.94816631
    -2.14250491    -1.91070702    -5.11815627
     0.37898977     1.70719629    -3.13852474
    -0.48867754    -0.97438250    -7.12734532
