U(kt) FSum N PF(DU) F GSum N PG(DU) G G-F Widom 
-41.0074 0 665500 2.22507e-308 -687.893 0 256000 2.22507e-308 -728.9 -41.0074 -0.291506 
-40.5073 0 665500 2.22507e-308 -688.143 0 256000 2.22507e-308 -728.65 -40.5073 -0.291506 
-40.0072 0 665500 2.22507e-308 -688.393 0 256000 2.22507e-308 -728.4 -40.0072 -0.291506 
-39.5071 0 665500 2.22507e-308 -688.643 0 256000 2.22507e-308 -728.15 -39.5071 -0.291506 
-39.007 0 665500 2.22507e-308 -688.893 0 256000 2.22507e-308 -727.9 -39.007 -0.291506 
-38.5069 0 665500 2.22507e-308 -689.143 0 256000 2.22507e-308 -727.65 -38.5069 -0.291506 
-38.0068 0 665500 2.22507e-308 -689.393 0 256000 2.22507e-308 -727.4 -38.0068 -0.291506 
-37.5068 0 665500 2.22507e-308 -689.643 0 256000 2.22507e-308 -727.15 -37.5068 -0.291506 
-37.0067 0 665500 2.22507e-308 -689.893 0 256000 2.22507e-308 -726.9 -37.0067 -0.291506 
-36.5066 0 665500 2.22507e-308 -690.143 0 256000 2.22507e-308 -726.65 -36.5066 -0.291506 
-36.0065 0 665500 2.22507e-308 -690.393 0 256000 2.22507e-308 -726.4 -36.0065 -0.291506 
-35.5064 0 665500 2.22507e-308 -690.643 0 256000 2.22507e-308 -726.15 -35.5064 -0.291506 
-35.0063 0 665500 2.22507e-308 -690.893 0 256000 2.22507e-308 -725.9 -35.0063 -0.291506 
-34.5062 0 665500 2.22507e-308 -691.143 0 256000 2.22507e-308 -725.65 -34.5062 -0.291506 
-34.0061 0 665500 2.22507e-308 -691.393 0 256000 2.22507e-308 -725.399 -34.0061 -0.291506 
-33.506 0 665500 2.22507e-308 -691.643 0 256000 2.22507e-308 -725.149 -33.506 -0.291506 
-33.0059 0 665500 2.22507e-308 -691.893 0 256000 2.22507e-308 -724.899 -33.0059 -0.291506 
-32.5059 0 665500 2.22507e-308 -692.143 0 256000 2.22507e-308 -724.649 -32.5059 -0.291506 
-32.0058 0 665500 2.22507e-308 -692.394 0 256000 2.22507e-308 -724.399 -32.0058 -0.291506 
-31.5057 0 665500 2.22507e-308 -692.644 0 256000 2.22507e-308 -724.149 -31.5057 -0.291506 
-31.0056 0 665500 2.22507e-308 -692.894 0 256000 2.22507e-308 -723.899 -31.0056 -0.291506 
-30.5055 0 665500 2.22507e-308 -693.144 0 256000 2.22507e-308 -723.649 -30.5055 -0.291506 
-30.0054 0 665500 2.22507e-308 -693.394 0 256000 2.22507e-308 -723.399 -30.0054 -0.291506 
-29.5053 0 665500 2.22507e-308 -693.644 0 256000 2.22507e-308 -723.149 -29.5053 -0.291506 
-29.0052 0 665500 2.22507e-308 -693.894 0 256000 2.22507e-308 -722.899 -29.0052 -0.291506 
-28.5051 0 665500 2.22507e-308 -694.144 0 256000 2.22507e-308 -722.649 -28.5051 -0.291506 
-28.005 0 665500 2.22507e-308 -694.394 0 256000 2.22507e-308 -722.399 -28.005 -0.291506 
-27.505 0 665500 2.22507e-308 -694.644 0 256000 2.22507e-308 -722.149 -27.505 -0.291506 
-27.0049 0 665500 2.22507e-308 -694.894 0 256000 2.22507e-308 -721.899 -27.0049 -0.291506 
-26.5048 0 665500 2.22507e-308 -695.144 0 256000 2.22507e-308 -721.649 -26.5048 -0.291506 
-26.0047 0 665500 2.22507e-308 -695.394 0 256000 2.22507e-308 -721.399 -26.0047 -0.291506 
-25.5046 0 665500 2.22507e-308 -695.644 0 256000 2.22507e-308 -721.149 -25.5046 -0.291506 
-25.0045 0 665500 2.22507e-308 -695.894 0 256000 2.22507e-308 -720.899 -25.0045 -0.291506 
-24.5044 0 665500 2.22507e-308 -696.144 0 256000 2.22507e-308 -720.649 -24.5044 -0.291506 
-24.0043 0 665500 2.22507e-308 -696.394 0 256000 2.22507e-308 -720.399 -24.0043 -0.291506 
-23.5042 0 665500 2.22507e-308 -696.644 0 256000 2.22507e-308 -720.149 -23.5042 -0.291506 
-23.0041 0 665500 2.22507e-308 -696.894 0 256000 2.22507e-308 -719.898 -23.0041 -0.291506 
-22.5041 0 665500 2.22507e-308 -697.144 0 256000 2.22507e-308 -719.648 -22.5041 -0.291506 
-22.004 0 665500 2.22507e-308 -697.394 0 256000 2.22507e-308 -719.398 -22.004 -0.291506 
-21.5039 0 665500 2.22507e-308 -697.644 0 256000 2.22507e-308 -719.148 -21.5039 -0.291506 
-21.0038 0 665500 2.22507e-308 -697.895 0 256000 2.22507e-308 -718.898 -21.0038 -0.291506 
-20.5037 0 665500 2.22507e-308 -698.145 0 256000 2.22507e-308 -718.648 -20.5037 -0.291506 
-20.0036 0 665500 2.22507e-308 -698.395 0 256000 2.22507e-308 -718.398 -20.0036 -0.291506 
-19.5035 0 665500 2.22507e-308 -698.645 0 256000 2.22507e-308 -718.148 -19.5035 -0.291506 
-19.0034 0 665500 2.22507e-308 -698.895 0 256000 2.22507e-308 -717.898 -19.0034 -0.291506 
-18.5033 0 665500 2.22507e-308 -699.145 0 256000 2.22507e-308 -717.648 -18.5033 -0.291506 
-18.0032 0 665500 2.22507e-308 -699.395 0 256000 2.22507e-308 -717.398 -18.0032 -0.291506 
-17.5032 0 665500 2.22507e-308 -699.645 0 256000 2.22507e-308 -717.148 -17.5032 -0.291506 
-17.0031 0 665500 2.22507e-308 -699.895 0 256000 2.22507e-308 -716.898 -17.0031 -0.291506 
-16.503 0 665500 2.22507e-308 -700.145 0 256000 2.22507e-308 -716.648 -16.503 -0.291506 
-16.0029 0 665500 2.22507e-308 -700.395 0 256000 2.22507e-308 -716.398 -16.0029 -0.291506 
-15.5028 0 665500 2.22507e-308 -700.645 0 256000 2.22507e-308 -716.148 -15.5028 -0.291506 
-15.0027 0 665500 2.22507e-308 -700.895 0 256000 2.22507e-308 -715.898 -15.0027 -0.291506 
-14.5026 0 665500 2.22507e-308 -701.145 0 256000 2.22507e-308 -715.648 -14.5026 -0.291506 
-14.0025 0 665500 2.22507e-308 -701.395 0 256000 2.22507e-308 -715.398 -14.0025 -0.291506 
-13.5024 0 665500 2.22507e-308 -701.645 0 256000 2.22507e-308 -715.148 -13.5024 -0.291506 
-13.0023 0 665500 2.22507e-308 -701.895 0 256000 2.22507e-308 -714.898 -13.0023 -0.291506 
-12.5023 0 665500 2.22507e-308 -702.145 0 256000 2.22507e-308 -714.648 -12.5023 -0.291506 
-12.0022 0 665500 2.22507e-308 -702.395 0 256000 2.22507e-308 -714.397 -12.0022 -0.291506 
-11.5021 0 665500 2.22507e-308 -702.645 0 256000 2.22507e-308 -714.147 -11.5021 -0.291506 
-11.002 0 665500 2.22507e-308 -702.895 0 256000 2.22507e-308 -713.897 -11.002 -0.291506 
-10.5019 0 665500 2.22507e-308 -703.145 0 256000 2.22507e-308 -713.647 -10.5019 -0.291506 
-10.0018 0 665500 2.22507e-308 -703.396 0 256000 2.22507e-308 -713.397 -10.0018 -0.291506 
-9.50171 0 665500 2.22507e-308 -703.646 0 256000 2.22507e-308 -713.147 -9.50171 -0.291506 
-9.00162 0 665500 2.22507e-308 -703.896 0 256000 2.22507e-308 -712.897 -9.00162 -0.291506 
-8.50153 0 665500 2.22507e-308 -704.146 0 256000 2.22507e-308 -712.647 -8.50153 -0.291506 
-8.00144 0 665500 2.22507e-308 -704.396 0 256000 2.22507e-308 -712.397 -8.00144 -0.291506 
-7.50135 0 665500 2.22507e-308 -704.646 0 256000 2.22507e-308 -712.147 -7.50135 -0.291506 
-7.00126 0 665500 2.22507e-308 -704.896 0 256000 2.22507e-308 -711.897 -7.00126 -0.291506 
-6.50117 0 665500 2.22507e-308 -705.146 0 256000 2.22507e-308 -711.647 -6.50117 -0.291506 
-6.00108 0 665500 2.22507e-308 -705.396 0 256000 2.22507e-308 -711.397 -6.00108 -0.291506 
-5.50099 0 665500 2.22507e-308 -705.646 0 256000 2.22507e-308 -711.147 -5.50099 -0.291506 
-5.0009 0 665500 2.22507e-308 -705.896 0 256000 2.22507e-308 -710.897 -5.0009 -0.291506 
-4.50081 0 665500 2.22507e-308 -706.146 0 256000 2.22507e-308 -710.647 -4.50081 -0.291506 
-4.00072 0 665500 2.22507e-308 -706.396 9 256000 3.51562e-05 -12.2561 694.14 -0.291506 
-3.50063 21 665500 3.15552e-05 -8.61346 135 256000 0.000527344 -9.29797 -0.684517 -0.291506 
-3.00054 308 665500 0.00046281 -6.17792 1382 256000 0.00539844 -6.72192 -0.543992 -0.291506 
-2.50045 2813 665500 0.0042269 -4.21606 8797 256000 0.0343633 -4.62099 -0.40493 -0.291506 
-2.00036 16642 665500 0.0250068 -2.68843 32997 256000 0.128895 -3.04894 -0.360512 -0.291506 
-1.50027 57816 665500 0.086876 -1.69314 71868 256000 0.280734 -2.02048 -0.327343 -0.291506 
-1.00018 109261 665500 0.164179 -1.30671 85436 256000 0.333734 -1.5975 -0.290791 -0.291506 
-0.50009 89258 665500 0.134122 -1.75896 45266 256000 0.17682 -1.98267 -0.223704 -0.291506 
0 20425 665500 0.0306912 -3.48378 6519 256000 0.0254648 -3.67046 -0.186677 -0.291506 
0.50009 10098 665500 0.0151736 -4.43825 1766 256000 0.00689844 -4.72642 -0.288169 -0.291506 
1.00018 8329 665500 0.0125154 -4.88089 843 256000 0.00329297 -5.21588 -0.33499 -0.291506 
1.50027 6908 665500 0.0103802 -5.31799 460 256000 0.00179688 -5.57157 -0.253578 -0.291506 
2.00036 6056 665500 0.00909992 -5.69967 223 256000 0.000871094 -6.04558 -0.345912 -0.291506 
2.50045 5398 665500 0.00811119 -6.06474 140 256000 0.000546875 -6.26107 -0.19633 -0.291506 
3.00054 4847 665500 0.00728325 -6.42245 65 256000 0.000253906 -6.77828 -0.355827 -0.291506 
3.50063 4407 665500 0.00662209 -6.76766 39 256000 0.000152344 -7.03906 -0.271396 -0.291506 
4.00072 3819 665500 0.00573854 -7.16091 28 256000 0.000109375 -7.12037 0.0405421 -0.291506 
4.50081 3603 665500 0.00541397 -7.46918 9 256000 3.51562e-05 -8.0053 -0.536126 -0.291506 
5.0009 3306 665500 0.00496769 -7.80525 9 256000 3.51562e-05 -7.75526 0.0499918 -0.291506 
5.50099 3076 665500 0.00462209 -8.1274 5 256000 1.95313e-05 -8.093 0.0344041 -0.291506 
6.00108 2859 665500 0.00429602 -8.45061 4 256000 1.5625e-05 -8.0661 0.384509 -0.291506 
6.50117 2734 665500 0.00410819 -8.74536 0 256000 2.22507e-308 -705.146 -696.4 -0.291506 
7.00126 2640 665500 0.00396694 -9.03039 0 256000 2.22507e-308 -704.896 -695.865 -0.291506 
7.50135 2442 665500 0.00366942 -9.3584 0 256000 2.22507e-308 -704.646 -695.287 -0.291506 
8.00144 2315 665500 0.00347859 -9.66185 0 256000 2.22507e-308 -704.396 -694.734 -0.291506 
8.50153 2313 665500 0.00347558 -9.91276 0 256000 2.22507e-308 -704.146 -694.233 -0.291506 
9.00162 2095 665500 0.00314801 -10.2618 0 256000 2.22507e-308 -703.896 -693.634 -0.291506 
9.50171 2097 665500 0.00315101 -10.5109 0 256000 2.22507e-308 -703.646 -693.135 -0.291506 
10.0018 1963 665500 0.00294966 -10.827 0 256000 2.22507e-308 -703.396 -692.569 -0.291506 
10.5019 1807 665500 0.00271525 -11.1598 0 256000 2.22507e-308 -703.145 -691.986 -0.291506 
11.002 1783 665500 0.00267919 -11.4232 0 256000 2.22507e-308 -702.895 -691.472 -0.291506 
11.5021 1796 665500 0.00269872 -11.666 0 256000 2.22507e-308 -702.645 -690.979 -0.291506 
12.0022 1627 665500 0.00244478 -12.0149 0 256000 2.22507e-308 -702.395 -690.38 -0.291506 
12.5023 1588 665500 0.00238618 -12.2892 0 256000 2.22507e-308 -702.145 -689.856 -0.291506 
13.0023 1555 665500 0.00233659 -12.5602 0 256000 2.22507e-308 -701.895 -689.335 -0.291506 
13.5024 1405 665500 0.00211119 -12.9117 0 256000 2.22507e-308 -701.645 -688.733 -0.291506 
14.0025 1408 665500 0.0021157 -13.1596 0 256000 2.22507e-308 -701.395 -688.236 -0.291506 
14.5026 1402 665500 0.00210669 -13.4139 0 256000 2.22507e-308 -701.145 -687.731 -0.291506 
15.0027 1405 665500 0.00211119 -13.6619 0 256000 2.22507e-308 -700.895 -687.233 -0.291506 
15.5028 1301 665500 0.00195492 -13.9888 0 256000 2.22507e-308 -700.645 -686.656 -0.291506 
16.0029 1254 665500 0.0018843 -14.2756 0 256000 2.22507e-308 -700.395 -686.119 -0.291506 
16.503 1258 665500 0.00189031 -14.5225 0 256000 2.22507e-308 -700.145 -685.622 -0.291506 
17.0031 1220 665500 0.00183321 -14.8032 0 256000 2.22507e-308 -699.895 -685.092 -0.291506 
17.5032 1206 665500 0.00181217 -15.0648 0 256000 2.22507e-308 -699.645 -684.58 -0.291506 
18.0032 1142 665500 0.001716 -15.3694 0 256000 2.22507e-308 -699.395 -684.025 -0.291506 
18.5033 1088 665500 0.00163486 -15.6679 0 256000 2.22507e-308 -699.145 -683.477 -0.291506 
19.0034 1109 665500 0.00166642 -15.8988 0 256000 2.22507e-308 -698.895 -682.996 -0.291506 
19.5035 1042 665500 0.00156574 -16.2112 0 256000 2.22507e-308 -698.645 -682.434 -0.291506 
20.0036 1022 665500 0.00153569 -16.4806 0 256000 2.22507e-308 -698.395 -681.914 -0.291506 
20.5037 1056 665500 0.00158678 -16.6979 0 256000 2.22507e-308 -698.145 -681.447 -0.291506 
21.0038 970 665500 0.00145755 -17.0329 0 256000 2.22507e-308 -697.895 -680.862 -0.291506 
21.5039 944 665500 0.00141848 -17.3101 0 256000 2.22507e-308 -697.644 -680.334 -0.291506 
22.004 922 665500 0.00138542 -17.5837 0 256000 2.22507e-308 -697.394 -679.811 -0.291506 
22.5041 964 665500 0.00144853 -17.7892 0 256000 2.22507e-308 -697.144 -679.355 -0.291506 
23.0041 925 665500 0.00138993 -18.0806 0 256000 2.22507e-308 -696.894 -678.814 -0.291506 
23.5042 853 665500 0.00128174 -18.4117 0 256000 2.22507e-308 -696.644 -678.233 -0.291506 
24.0043 848 665500 0.00127423 -18.6676 0 256000 2.22507e-308 -696.394 -677.727 -0.291506 
24.5044 839 665500 0.00126071 -18.9283 0 256000 2.22507e-308 -696.144 -677.216 -0.291506 
25.0045 824 665500 0.00123817 -19.1964 0 256000 2.22507e-308 -695.894 -676.698 -0.291506 
25.5046 885 665500 0.00132983 -19.375 0 256000 2.22507e-308 -695.644 -676.269 -0.291506 
26.0047 826 665500 0.00124117 -19.694 0 256000 2.22507e-308 -695.394 -675.7 -0.291506 
26.5048 784 665500 0.00117806 -19.9963 0 256000 2.22507e-308 -695.144 -675.148 -0.291506 
27.0049 758 665500 0.00113899 -20.28 0 256000 2.22507e-308 -694.894 -674.614 -0.291506 
27.505 755 665500 0.00113449 -20.5341 0 256000 2.22507e-308 -694.644 -674.11 -0.291506 
28.005 776 665500 0.00116604 -20.7567 0 256000 2.22507e-308 -694.394 -673.637 -0.291506 
28.5051 777 665500 0.00116754 -21.0054 0 256000 2.22507e-308 -694.144 -673.138 -0.291506 
29.0052 766 665500 0.00115101 -21.2697 0 256000 2.22507e-308 -693.894 -672.624 -0.291506 
29.5053 716 665500 0.00107588 -21.5873 0 256000 2.22507e-308 -693.644 -672.056 -0.291506 
30.0054 691 665500 0.00103832 -21.8729 0 256000 2.22507e-308 -693.394 -671.521 -0.291506 
30.5055 646 665500 0.000970699 -22.1902 0 256000 2.22507e-308 -693.144 -670.953 -0.291506 
31.0056 666 665500 0.00100075 -22.4098 0 256000 2.22507e-308 -692.894 -670.484 -0.291506 
31.5057 655 665500 0.000984222 -22.6765 0 256000 2.22507e-308 -692.644 -669.967 -0.291506 
32.0058 640 665500 0.000961683 -22.9497 0 256000 2.22507e-308 -692.394 -669.444 -0.291506 
32.5059 641 665500 0.000963186 -23.1982 0 256000 2.22507e-308 -692.143 -668.945 -0.291506 
33.0059 581 665500 0.000873028 -23.5465 0 256000 2.22507e-308 -691.893 -668.347 -0.291506 
33.506 604 665500 0.000907588 -23.7577 0 256000 2.22507e-308 -691.643 -667.886 -0.291506 
34.0061 619 665500 0.000930128 -23.9832 0 256000 2.22507e-308 -691.393 -667.41 -0.291506 
34.5062 618 665500 0.000928625 -24.2349 0 256000 2.22507e-308 -691.143 -666.908 -0.291506 
35.0063 627 665500 0.000942149 -24.4705 0 256000 2.22507e-308 -690.893 -666.423 -0.291506 
35.5064 593 665500 0.000891059 -24.7763 0 256000 2.22507e-308 -690.643 -665.867 -0.291506 
36.0065 606 665500 0.000910594 -25.0047 0 256000 2.22507e-308 -690.393 -665.389 -0.291506 
36.5066 575 665500 0.000864012 -25.3072 0 256000 2.22507e-308 -690.143 -664.836 -0.291506 
37.0067 525 665500 0.000788881 -25.6482 0 256000 2.22507e-308 -689.893 -664.245 -0.291506 
37.5068 515 665500 0.000773854 -25.9175 0 256000 2.22507e-308 -689.643 -663.726 -0.291506 
38.0068 532 665500 0.000799399 -26.1351 0 256000 2.22507e-308 -689.393 -663.258 -0.291506 
38.5069 522 665500 0.000784373 -26.4041 0 256000 2.22507e-308 -689.143 -662.739 -0.291506 
39.007 546 665500 0.000820436 -26.6092 0 256000 2.22507e-308 -688.893 -662.284 -0.291506 
39.5071 509 665500 0.000764838 -26.9294 0 256000 2.22507e-308 -688.643 -661.713 -0.291506 
40.0072 503 665500 0.000755823 -27.1913 0 256000 2.22507e-308 -688.393 -661.202 -0.291506 
40.5073 529 665500 0.000794891 -27.391 0 256000 2.22507e-308 -688.143 -660.752 -0.291506 
41.0074 520 665500 0.000781367 -27.6582 0 256000 2.22507e-308 -687.893 -660.235 -0.291506 
41.5075 512 665500 0.000769346 -27.9237 0 256000 2.22507e-308 -687.643 -659.719 -0.291506 
42.0076 489 665500 0.000734786 -28.2197 0 256000 2.22507e-308 -687.393 -659.173 -0.291506 
42.5077 507 665500 0.000761833 -28.4336 0 256000 2.22507e-308 -687.143 -658.709 -0.291506 
43.0077 496 665500 0.000745304 -28.7056 0 256000 2.22507e-308 -686.893 -658.187 -0.291506 
43.5078 490 665500 0.000736289 -28.9678 0 256000 2.22507e-308 -686.643 -657.675 -0.291506 
44.0079 483 665500 0.00072577 -29.2322 0 256000 2.22507e-308 -686.392 -657.16 -0.291506 
44.508 488 665500 0.000733283 -29.472 0 256000 2.22507e-308 -686.142 -656.67 -0.291506 
45.0081 461 665500 0.000692712 -29.7789 0 256000 2.22507e-308 -685.892 -656.113 -0.291506 
45.5082 441 665500 0.00066266 -30.0733 0 256000 2.22507e-308 -685.642 -655.569 -0.291506 
46.0083 415 665500 0.000623591 -30.3842 0 256000 2.22507e-308 -685.392 -655.008 -0.291506 
46.5084 450 665500 0.000676183 -30.5532 0 256000 2.22507e-308 -685.142 -654.589 -0.291506 
47.0085 436 665500 0.000655147 -30.8349 0 256000 2.22507e-308 -684.892 -654.057 -0.291506 
47.5086 442 665500 0.000664162 -31.0713 0 256000 2.22507e-308 -684.642 -653.571 -0.291506 
48.0086 459 665500 0.000689707 -31.2836 0 256000 2.22507e-308 -684.392 -653.109 -0.291506 
48.5087 423 665500 0.000635612 -31.6153 0 256000 2.22507e-308 -684.142 -652.527 -0.291506 
49.0088 405 665500 0.000608565 -31.9088 0 256000 2.22507e-308 -683.892 -651.983 -0.291506 
49.5089 457 665500 0.000686702 -32.0381 0 256000 2.22507e-308 -683.642 -651.604 -0.291506 
