U(kt) FSum N PF(DU) F GSum N PG(DU) G G-F Widom 
-39.5071 0 171500 2.22507e-308 -688.643 0 256000 2.22507e-308 -728.15 -39.5071 0.474033 
-39.007 0 171500 2.22507e-308 -688.893 0 256000 2.22507e-308 -727.9 -39.007 0.474033 
-38.5069 0 171500 2.22507e-308 -689.143 0 256000 2.22507e-308 -727.65 -38.5069 0.474033 
-38.0068 0 171500 2.22507e-308 -689.393 0 256000 2.22507e-308 -727.4 -38.0068 0.474033 
-37.5068 0 171500 2.22507e-308 -689.643 0 256000 2.22507e-308 -727.15 -37.5068 0.474033 
-37.0067 0 171500 2.22507e-308 -689.893 0 256000 2.22507e-308 -726.9 -37.0067 0.474033 
-36.5066 0 171500 2.22507e-308 -690.143 0 256000 2.22507e-308 -726.65 -36.5066 0.474033 
-36.0065 0 171500 2.22507e-308 -690.393 0 256000 2.22507e-308 -726.4 -36.0065 0.474033 
-35.5064 0 171500 2.22507e-308 -690.643 0 256000 2.22507e-308 -726.15 -35.5064 0.474033 
-35.0063 0 171500 2.22507e-308 -690.893 0 256000 2.22507e-308 -725.9 -35.0063 0.474033 
-34.5062 0 171500 2.22507e-308 -691.143 0 256000 2.22507e-308 -725.65 -34.5062 0.474033 
-34.0061 0 171500 2.22507e-308 -691.393 0 256000 2.22507e-308 -725.399 -34.0061 0.474033 
-33.506 0 171500 2.22507e-308 -691.643 0 256000 2.22507e-308 -725.149 -33.506 0.474033 
-33.0059 0 171500 2.22507e-308 -691.893 0 256000 2.22507e-308 -724.899 -33.0059 0.474033 
-32.5059 0 171500 2.22507e-308 -692.143 0 256000 2.22507e-308 -724.649 -32.5059 0.474033 
-32.0058 0 171500 2.22507e-308 -692.394 0 256000 2.22507e-308 -724.399 -32.0058 0.474033 
-31.5057 0 171500 2.22507e-308 -692.644 0 256000 2.22507e-308 -724.149 -31.5057 0.474033 
-31.0056 0 171500 2.22507e-308 -692.894 0 256000 2.22507e-308 -723.899 -31.0056 0.474033 
-30.5055 0 171500 2.22507e-308 -693.144 0 256000 2.22507e-308 -723.649 -30.5055 0.474033 
-30.0054 0 171500 2.22507e-308 -693.394 0 256000 2.22507e-308 -723.399 -30.0054 0.474033 
-29.5053 0 171500 2.22507e-308 -693.644 0 256000 2.22507e-308 -723.149 -29.5053 0.474033 
-29.0052 0 171500 2.22507e-308 -693.894 0 256000 2.22507e-308 -722.899 -29.0052 0.474033 
-28.5051 0 171500 2.22507e-308 -694.144 0 256000 2.22507e-308 -722.649 -28.5051 0.474033 
-28.005 0 171500 2.22507e-308 -694.394 0 256000 2.22507e-308 -722.399 -28.005 0.474033 
-27.505 0 171500 2.22507e-308 -694.644 0 256000 2.22507e-308 -722.149 -27.505 0.474033 
-27.0049 0 171500 2.22507e-308 -694.894 0 256000 2.22507e-308 -721.899 -27.0049 0.474033 
-26.5048 0 171500 2.22507e-308 -695.144 0 256000 2.22507e-308 -721.649 -26.5048 0.474033 
-26.0047 0 171500 2.22507e-308 -695.394 0 256000 2.22507e-308 -721.399 -26.0047 0.474033 
-25.5046 0 171500 2.22507e-308 -695.644 0 256000 2.22507e-308 -721.149 -25.5046 0.474033 
-25.0045 0 171500 2.22507e-308 -695.894 0 256000 2.22507e-308 -720.899 -25.0045 0.474033 
-24.5044 0 171500 2.22507e-308 -696.144 0 256000 2.22507e-308 -720.649 -24.5044 0.474033 
-24.0043 0 171500 2.22507e-308 -696.394 0 256000 2.22507e-308 -720.399 -24.0043 0.474033 
-23.5042 0 171500 2.22507e-308 -696.644 0 256000 2.22507e-308 -720.149 -23.5042 0.474033 
-23.0041 0 171500 2.22507e-308 -696.894 0 256000 2.22507e-308 -719.898 -23.0041 0.474033 
-22.5041 0 171500 2.22507e-308 -697.144 0 256000 2.22507e-308 -719.648 -22.5041 0.474033 
-22.004 0 171500 2.22507e-308 -697.394 0 256000 2.22507e-308 -719.398 -22.004 0.474033 
-21.5039 0 171500 2.22507e-308 -697.644 0 256000 2.22507e-308 -719.148 -21.5039 0.474033 
-21.0038 0 171500 2.22507e-308 -697.895 0 256000 2.22507e-308 -718.898 -21.0038 0.474033 
-20.5037 0 171500 2.22507e-308 -698.145 0 256000 2.22507e-308 -718.648 -20.5037 0.474033 
-20.0036 0 171500 2.22507e-308 -698.395 0 256000 2.22507e-308 -718.398 -20.0036 0.474033 
-19.5035 0 171500 2.22507e-308 -698.645 0 256000 2.22507e-308 -718.148 -19.5035 0.474033 
-19.0034 0 171500 2.22507e-308 -698.895 0 256000 2.22507e-308 -717.898 -19.0034 0.474033 
-18.5033 0 171500 2.22507e-308 -699.145 0 256000 2.22507e-308 -717.648 -18.5033 0.474033 
-18.0032 0 171500 2.22507e-308 -699.395 0 256000 2.22507e-308 -717.398 -18.0032 0.474033 
-17.5032 0 171500 2.22507e-308 -699.645 0 256000 2.22507e-308 -717.148 -17.5032 0.474033 
-17.0031 0 171500 2.22507e-308 -699.895 0 256000 2.22507e-308 -716.898 -17.0031 0.474033 
-16.503 0 171500 2.22507e-308 -700.145 0 256000 2.22507e-308 -716.648 -16.503 0.474033 
-16.0029 0 171500 2.22507e-308 -700.395 0 256000 2.22507e-308 -716.398 -16.0029 0.474033 
-15.5028 0 171500 2.22507e-308 -700.645 0 256000 2.22507e-308 -716.148 -15.5028 0.474033 
-15.0027 0 171500 2.22507e-308 -700.895 0 256000 2.22507e-308 -715.898 -15.0027 0.474033 
-14.5026 0 171500 2.22507e-308 -701.145 0 256000 2.22507e-308 -715.648 -14.5026 0.474033 
-14.0025 0 171500 2.22507e-308 -701.395 0 256000 2.22507e-308 -715.398 -14.0025 0.474033 
-13.5024 0 171500 2.22507e-308 -701.645 0 256000 2.22507e-308 -715.148 -13.5024 0.474033 
-13.0023 0 171500 2.22507e-308 -701.895 0 256000 2.22507e-308 -714.898 -13.0023 0.474033 
-12.5023 0 171500 2.22507e-308 -702.145 0 256000 2.22507e-308 -714.648 -12.5023 0.474033 
-12.0022 0 171500 2.22507e-308 -702.395 0 256000 2.22507e-308 -714.397 -12.0022 0.474033 
-11.5021 0 171500 2.22507e-308 -702.645 0 256000 2.22507e-308 -714.147 -11.5021 0.474033 
-11.002 0 171500 2.22507e-308 -702.895 0 256000 2.22507e-308 -713.897 -11.002 0.474033 
-10.5019 0 171500 2.22507e-308 -703.145 0 256000 2.22507e-308 -713.647 -10.5019 0.474033 
-10.0018 0 171500 2.22507e-308 -703.396 0 256000 2.22507e-308 -713.397 -10.0018 0.474033 
-9.50171 0 171500 2.22507e-308 -703.646 0 256000 2.22507e-308 -713.147 -9.50171 0.474033 
-9.00162 0 171500 2.22507e-308 -703.896 0 256000 2.22507e-308 -712.897 -9.00162 0.474033 
-8.50153 0 171500 2.22507e-308 -704.146 0 256000 2.22507e-308 -712.647 -8.50153 0.474033 
-8.00144 0 171500 2.22507e-308 -704.396 0 256000 2.22507e-308 -712.397 -8.00144 0.474033 
-7.50135 0 171500 2.22507e-308 -704.646 0 256000 2.22507e-308 -712.147 -7.50135 0.474033 
-7.00126 0 171500 2.22507e-308 -704.896 0 256000 2.22507e-308 -711.897 -7.00126 0.474033 
-6.50117 0 171500 2.22507e-308 -705.146 0 256000 2.22507e-308 -711.647 -6.50117 0.474033 
-6.00108 0 171500 2.22507e-308 -705.396 26 256000 0.000101562 -12.1954 693.201 0.474033 
-5.50099 0 171500 2.22507e-308 -705.646 848 256000 0.0033125 -8.46055 697.185 0.474033 
-5.0009 20 171500 0.000116618 -6.55616 7950 256000 0.0310547 -5.97246 0.5837 0.474033 
-4.50081 182 171500 0.00106122 -4.59793 32426 256000 0.126664 -4.31662 0.281305 0.474033 
-4.00072 495 171500 0.0028863 -3.84742 62576 256000 0.244438 -3.40916 0.438265 0.474033 
-3.50063 788 171500 0.00459475 -3.63253 64285 256000 0.251113 -3.13217 0.500359 0.474033 
-3.00054 837 171500 0.00488047 -3.82224 41617 256000 0.162566 -3.31694 0.505306 0.474033 
-2.50045 687 171500 0.00400583 -4.26978 21165 256000 0.0826758 -3.74305 0.526726 0.474033 
-2.00036 584 171500 0.00340525 -4.68226 11007 256000 0.0429961 -4.14683 0.535431 0.474033 
-1.50027 545 171500 0.00317784 -5.00142 6016 256000 0.0235 -4.50089 0.500528 0.474033 
-1.00018 493 171500 0.00287464 -5.35174 3351 256000 0.0130898 -4.83601 0.515731 0.474033 
-0.50009 469 171500 0.00273469 -5.65169 1985 256000 0.00775391 -5.1096 0.542087 0.474033 
0 476 171500 0.00277551 -5.88692 1133 256000 0.00442578 -5.42031 0.466612 0.474033 
0.50009 436 171500 0.00254227 -6.22474 678 256000 0.00264844 -5.68374 0.541001 0.474033 
1.00018 479 171500 0.002793 -6.38073 399 256000 0.00155859 -5.96388 0.416847 0.474033 
1.50027 424 171500 0.0024723 -6.75274 214 256000 0.000835937 -6.33682 0.415918 0.474033 
2.00036 434 171500 0.00253061 -6.97947 119 256000 0.000464844 -6.67363 0.305845 0.474033 
2.50045 384 171500 0.00223907 -7.35192 72 256000 0.00028125 -6.92604 0.42588 0.474033 
3.00054 375 171500 0.00218659 -7.62568 60 256000 0.000234375 -6.85832 0.767365 0.474033 
3.50063 377 171500 0.00219825 -7.87041 24 256000 9.375e-05 -7.52456 0.345845 0.474033 
4.00072 366 171500 0.00213411 -8.15007 17 256000 6.64063e-05 -7.61936 0.530706 0.474033 
4.50081 372 171500 0.0021691 -8.38385 13 256000 5.07812e-05 -7.63758 0.746272 0.474033 
5.0009 342 171500 0.00199417 -8.71798 6 256000 2.34375e-05 -8.16072 0.557255 0.474033 
5.50099 356 171500 0.0020758 -8.9279 6 256000 2.34375e-05 -7.91068 1.01722 0.474033 
6.00108 328 171500 0.00191254 -9.25987 1 256000 3.90625e-06 -9.45239 -0.192527 0.474033 
6.50117 341 171500 0.00198834 -9.47104 2 256000 7.8125e-06 -8.5092 0.961841 0.474033 
7.00126 309 171500 0.00180175 -9.81963 3 256000 1.17188e-05 -7.85369 1.96594 0.474033 
7.50135 343 171500 0.002 -9.96528 1 256000 3.90625e-06 -8.70226 1.26303 0.474033 
8.00144 294 171500 0.00171429 -10.3695 0 256000 2.22507e-308 -704.396 -694.026 0.474033 
8.50153 261 171500 0.00152187 -10.7386 0 256000 2.22507e-308 -704.146 -693.407 0.474033 
9.00162 273 171500 0.00159184 -10.9437 0 256000 2.22507e-308 -703.896 -692.952 0.474033 
9.50171 293 171500 0.00170845 -11.123 0 256000 2.22507e-308 -703.646 -692.523 0.474033 
10.0018 301 171500 0.0017551 -11.3461 0 256000 2.22507e-308 -703.396 -692.049 0.474033 
10.5019 275 171500 0.0016035 -11.6865 0 256000 2.22507e-308 -703.145 -691.459 0.474033 
11.002 284 171500 0.00165598 -11.9044 0 256000 2.22507e-308 -702.895 -690.991 0.474033 
11.5021 270 171500 0.00157434 -12.205 0 256000 2.22507e-308 -702.645 -690.44 0.474033 
12.0022 255 171500 0.00148688 -12.5122 0 256000 2.22507e-308 -702.395 -689.883 0.474033 
12.5023 244 171500 0.00142274 -12.8063 0 256000 2.22507e-308 -702.145 -689.339 0.474033 
13.0023 249 171500 0.0014519 -13.0361 0 256000 2.22507e-308 -701.895 -688.859 0.474033 
13.5024 273 171500 0.00159184 -13.1941 0 256000 2.22507e-308 -701.645 -688.451 0.474033 
14.0025 250 171500 0.00145773 -13.5321 0 256000 2.22507e-308 -701.395 -687.863 0.474033 
14.5026 254 171500 0.00148105 -13.7663 0 256000 2.22507e-308 -701.145 -687.379 0.474033 
15.0027 249 171500 0.0014519 -14.0362 0 256000 2.22507e-308 -700.895 -686.859 0.474033 
15.5028 224 171500 0.00130612 -14.3921 0 256000 2.22507e-308 -700.645 -686.253 0.474033 
16.0029 212 171500 0.00123615 -14.6972 0 256000 2.22507e-308 -700.395 -685.698 0.474033 
16.503 246 171500 0.0014344 -14.7985 0 256000 2.22507e-308 -700.145 -685.346 0.474033 
17.0031 246 171500 0.0014344 -15.0485 0 256000 2.22507e-308 -699.895 -684.846 0.474033 
17.5032 218 171500 0.00127114 -15.4194 0 256000 2.22507e-308 -699.645 -684.225 0.474033 
18.0032 241 171500 0.00140525 -15.5692 0 256000 2.22507e-308 -699.395 -683.826 0.474033 
18.5033 220 171500 0.0012828 -15.9104 0 256000 2.22507e-308 -699.145 -683.234 0.474033 
19.0034 220 171500 0.0012828 -16.1604 0 256000 2.22507e-308 -698.895 -682.734 0.474033 
19.5035 229 171500 0.00133528 -16.3704 0 256000 2.22507e-308 -698.645 -682.274 0.474033 
20.0036 196 171500 0.00114286 -16.776 0 256000 2.22507e-308 -698.395 -681.619 0.474033 
20.5037 204 171500 0.0011895 -16.9861 0 256000 2.22507e-308 -698.145 -681.159 0.474033 
21.0038 204 171500 0.0011895 -17.2361 0 256000 2.22507e-308 -697.895 -680.658 0.474033 
21.5039 224 171500 0.00130612 -17.3926 0 256000 2.22507e-308 -697.644 -680.252 0.474033 
22.004 207 171500 0.001207 -17.7216 0 256000 2.22507e-308 -697.394 -679.673 0.474033 
22.5041 225 171500 0.00131195 -17.8883 0 256000 2.22507e-308 -697.144 -679.256 0.474033 
23.0041 209 171500 0.00121866 -18.2121 0 256000 2.22507e-308 -696.894 -678.682 0.474033 
23.5042 185 171500 0.00107872 -18.5841 0 256000 2.22507e-308 -696.644 -678.06 0.474033 
24.0043 182 171500 0.00106122 -18.8505 0 256000 2.22507e-308 -696.394 -677.544 0.474033 
24.5044 204 171500 0.0011895 -18.9864 0 256000 2.22507e-308 -696.144 -677.158 0.474033 
25.0045 183 171500 0.00106706 -19.3451 0 256000 2.22507e-308 -695.894 -676.549 0.474033 
25.5046 223 171500 0.00130029 -19.3975 0 256000 2.22507e-308 -695.644 -676.247 0.474033 
26.0047 210 171500 0.00122449 -19.7076 0 256000 2.22507e-308 -695.394 -675.687 0.474033 
26.5048 178 171500 0.0010379 -20.1229 0 256000 2.22507e-308 -695.144 -675.021 0.474033 
27.0049 163 171500 0.000950437 -20.461 0 256000 2.22507e-308 -694.894 -674.433 0.474033 
27.505 196 171500 0.00114286 -20.5267 0 256000 2.22507e-308 -694.644 -674.117 0.474033 
28.005 169 171500 0.000985423 -20.925 0 256000 2.22507e-308 -694.394 -673.469 0.474033 
28.5051 197 171500 0.00114869 -21.0217 0 256000 2.22507e-308 -694.144 -673.122 0.474033 
29.0052 177 171500 0.00103207 -21.3788 0 256000 2.22507e-308 -693.894 -672.515 0.474033 
29.5053 201 171500 0.00117201 -21.5017 0 256000 2.22507e-308 -693.644 -672.142 0.474033 
30.0054 171 171500 0.000997085 -21.9134 0 256000 2.22507e-308 -693.394 -671.48 0.474033 
30.5055 186 171500 0.00108455 -22.0793 0 256000 2.22507e-308 -693.144 -671.064 0.474033 
31.0056 159 171500 0.000927114 -22.4862 0 256000 2.22507e-308 -692.894 -670.407 0.474033 
31.5057 159 171500 0.000927114 -22.7363 0 256000 2.22507e-308 -692.644 -669.907 0.474033 
32.0058 162 171500 0.000944606 -22.9676 0 256000 2.22507e-308 -692.394 -669.426 0.474033 
32.5059 180 171500 0.00104956 -23.1123 0 256000 2.22507e-308 -692.143 -669.031 0.474033 
33.0059 178 171500 0.0010379 -23.3735 0 256000 2.22507e-308 -691.893 -668.52 0.474033 
33.506 154 171500 0.000897959 -23.7684 0 256000 2.22507e-308 -691.643 -667.875 0.474033 
34.0061 170 171500 0.000991254 -23.9196 0 256000 2.22507e-308 -691.393 -667.474 0.474033 
34.5062 157 171500 0.000915452 -24.2492 0 256000 2.22507e-308 -691.143 -666.894 0.474033 
35.0063 144 171500 0.00083965 -24.5857 0 256000 2.22507e-308 -690.893 -666.308 0.474033 
35.5064 160 171500 0.000932945 -24.7304 0 256000 2.22507e-308 -690.643 -665.913 0.474033 
36.0065 148 171500 0.000862974 -25.0584 0 256000 2.22507e-308 -690.393 -665.335 0.474033 
36.5066 145 171500 0.000845481 -25.3289 0 256000 2.22507e-308 -690.143 -664.814 0.474033 
37.0067 145 171500 0.000845481 -25.5789 0 256000 2.22507e-308 -689.893 -664.314 0.474033 
37.5068 161 171500 0.000938776 -25.7243 0 256000 2.22507e-308 -689.643 -663.919 0.474033 
38.0068 160 171500 0.000932945 -25.9806 0 256000 2.22507e-308 -689.393 -663.412 0.474033 
38.5069 157 171500 0.000915452 -26.2496 0 256000 2.22507e-308 -689.143 -662.893 0.474033 
39.007 190 171500 0.00110787 -26.3088 0 256000 2.22507e-308 -688.893 -662.584 0.474033 
39.5071 170 171500 0.000991254 -26.6701 0 256000 2.22507e-308 -688.643 -661.973 0.474033 
40.0072 151 171500 0.000880466 -27.0387 0 256000 2.22507e-308 -688.393 -661.354 0.474033 
40.5073 152 171500 0.000886297 -27.2821 0 256000 2.22507e-308 -688.143 -660.861 0.474033 
41.0074 148 171500 0.000862974 -27.5588 0 256000 2.22507e-308 -687.893 -660.334 0.474033 
41.5075 171 171500 0.000997085 -27.6644 0 256000 2.22507e-308 -687.643 -659.978 0.474033 
42.0076 131 171500 0.000763848 -28.1809 0 256000 2.22507e-308 -687.393 -659.212 0.474033 
42.5077 155 171500 0.00090379 -28.2627 0 256000 2.22507e-308 -687.143 -658.88 0.474033 
43.0077 122 171500 0.00071137 -28.7522 0 256000 2.22507e-308 -686.893 -658.14 0.474033 
43.5078 155 171500 0.00090379 -28.7628 0 256000 2.22507e-308 -686.643 -657.88 0.474033 
44.0079 116 171500 0.000676385 -29.3027 0 256000 2.22507e-308 -686.392 -657.09 0.474033 
44.508 149 171500 0.000868805 -29.3024 0 256000 2.22507e-308 -686.142 -656.84 0.474033 
45.0081 143 171500 0.000833819 -29.5935 0 256000 2.22507e-308 -685.892 -656.299 0.474033 
45.5082 150 171500 0.000874636 -29.7958 0 256000 2.22507e-308 -685.642 -655.847 0.474033 
46.0083 142 171500 0.000827988 -30.1007 0 256000 2.22507e-308 -685.392 -655.292 0.474033 
46.5084 130 171500 0.000758017 -30.439 0 256000 2.22507e-308 -685.142 -654.703 0.474033 
47.0085 143 171500 0.000833819 -30.5937 0 256000 2.22507e-308 -684.892 -654.298 0.474033 
47.5086 129 171500 0.000752187 -30.9468 0 256000 2.22507e-308 -684.642 -653.695 0.474033 
48.0086 125 171500 0.000728863 -31.2283 0 256000 2.22507e-308 -684.392 -653.164 0.474033 
48.5087 137 171500 0.000798834 -31.3867 0 256000 2.22507e-308 -684.142 -652.755 0.474033 
49.0088 122 171500 0.00071137 -31.7527 0 256000 2.22507e-308 -683.892 -652.139 0.474033 
49.5089 124 171500 0.000723032 -31.9865 0 256000 2.22507e-308 -683.642 -651.655 0.474033 
